0.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,100.0,0.0
100.0,100.0,0.0
0.0,100.00000000000001,0.0
0.0,100.00000000000001,0.0
-1.8369701987210297e-14,1.4210854715202004e-14,0.0
-1.8369701987210297e-14,1.4210854715202004e-14,0.0
-50.00000000000003,-49.99999999999998,0.0
149.99999999999997,-49.99999999999998,0.0
149.99999999999997,-49.99999999999998,0.0
149.99999999999997,150.00000000000003,0.0
149.99999999999997,150.00000000000003,0.0
-50.00000000000003,150.00000000000006,0.0
-50.00000000000003,150.00000000000006,0.0
-50.000000000000064,-49.99999999999994,0.0
-50.000000000000064,-49.99999999999994,0.0
-100.00000000000007,-99.99999999999994,0.0
199.99999999999994,-99.99999999999994,0.0
199.99999999999994,-99.99999999999994,0.0
199.99999999999997,200.00000000000006,0.0
199.99999999999997,200.00000000000006,0.0
-100.00000000000003,200.00000000000009,0.0
-100.00000000000003,200.00000000000009,0.0
-100.00000000000009,-99.99999999999991,0.0
-100.00000000000009,-99.99999999999991,0.0
-150.0000000000001,-149.99999999999991,0.0
249.9999999999999,-149.99999999999991,0.0
249.9999999999999,-149.99999999999991,0.0
249.99999999999991,250.00000000000009,0.0
249.99999999999991,250.00000000000009,0.0
-150.00000000000009,250.00000000000014,0.0
-150.00000000000009,250.00000000000014,0.0
-150.00000000000017,-149.99999999999986,0.0
-150.00000000000017,-149.99999999999986,0.0
-200.00000000000017,-199.99999999999986,0.0
299.99999999999983,-199.99999999999986,0.0
299.99999999999983,-199.99999999999986,0.0
299.9999999999999,300.0000000000001,0.0
299.9999999999999,300.0000000000001,0.0
-200.0000000000001,300.00000000000017,0.0
-200.0000000000001,300.00000000000017,0.0
-200.0000000000002,-199.99999999999983,0.0
-200.0000000000002,-199.99999999999983,0.0
-250.0000000000002,-249.99999999999983,0.0
349.9999999999998,-249.99999999999983,0.0
349.9999999999998,-249.99999999999983,0.0
349.99999999999983,350.00000000000017,1.0
349.99999999999983,350.00000000000017,1.0
-250.00000000000017,350.0000000000002,1.0
-250.00000000000017,350.0000000000002,1.0
-250.00000000000028,-249.99999999999977,0.0
-250.00000000000028,-249.99999999999977,0.0
-300.0000000000003,-299.9999999999998,0.0
399.9999999999997,-299.9999999999998,1.0
399.9999999999997,-299.9999999999998,1.0
399.9999999999998,400.0000000000002,1.0
399.9999999999998,400.0000000000002,1.0
-300.0000000000002,400.00000000000034,1.0
-300.0000000000002,400.00000000000034,1.0
-300.00000000000034,-299.99999999999966,0.0
-300.00000000000034,-299.99999999999966,0.0
-350.00000000000034,-349.99999999999966,1.0
449.99999999999966,-349.99999999999966,1.0
449.99999999999966,-349.99999999999966,1.0
449.9999999999997,450.00000000000034,1.0
449.9999999999997,450.00000000000034,1.0
-350.0000000000003,450.00000000000045,1.0
-350.0000000000003,450.00000000000045,1.0
-350.00000000000045,-349.99999999999955,1.0
-350.00000000000045,-349.99999999999955,1.0
-400.00000000000045,-399.99999999999955,1.0
499.99999999999955,-399.99999999999955,1.0
499.99999999999955,-399.99999999999955,1.0
499.9999999999996,500.00000000000045,1.0
499.9999999999996,500.00000000000045,1.0
-400.0000000000004,500.00000000000057,1.0
-400.0000000000004,500.00000000000057,1.0
-400.00000000000057,-399.99999999999943,1.0
-400.00000000000057,-399.99999999999943,1.0
-450.00000000000057,-449.99999999999943,1.0
549.9999999999994,-449.99999999999943,1.0
549.9999999999994,-449.99999999999943,1.0
549.9999999999995,550.0000000000006,1.0
549.9999999999995,550.0000000000006,1.0
-450.00000000000045,550.0000000000007,1.0
-450.00000000000045,550.0000000000007,1.0
-450.0000000000006,-449.9999999999993,1.0
-450.0000000000006,-449.9999999999993,1.0
